,Name,Team,XPM,XPA,FGM,FGA,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,C.McLaughlin,Tampa Bay Buccaneers,3,3,3,3,1003,Atlanta Falcons,0,Mercedes-Benz,indoors,turf,79,78,6,1,Clear
1,Y.Koo,Atlanta Falcons,3,3,3,5,1003,Tampa Bay Buccaneers,1,Mercedes-Benz,indoors,turf,79,78,6,1,Clear
