,Name,Team,XPM,XPA,FGM,FGA,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,Z.Gonzalez,Washington Commanders,1,1,1,1,1114,Philadelphia Eagles,0,Lincoln Financial Field,outdoors,grass,45,68,8,8,Overcast
1,J.Elliott,Philadelphia Eagles,2,3,2,4,1114,Washington Commanders,1,Lincoln Financial Field,outdoors,grass,45,68,8,8,Overcast
