,Name,Team,XPM,XPA,FGM,FGA,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,D.Carlson,Las Vegas Raiders,2,2,1,4,1129,Kansas City Chiefs,0,GEHA Field at Arrowhead,outdoors,grass,38,48,6,1,Partly Cloudy
1,M.Wright,Kansas City Chiefs,1,1,4,5,1129,Las Vegas Raiders,1,GEHA Field at Arrowhead,outdoors,grass,38,48,6,1,Partly Cloudy
