,Name,Team,XPM,XPA,FGM,FGA,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,J.Sanders,Miami Dolphins,2,2,3,3,1111,Los Angeles Rams,0,SoFi,indoors,turf,64,86,13,7,Clear
1,J.Karty,Los Angeles Rams,0,0,5,6,1111,Miami Dolphins,1,SoFi,indoors,turf,64,86,13,7,Clear
