,Name,Team,XPM,XPA,FGM,FGA,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,G.Joseph,New York Giants,0,0,4,4,1028,Pittsburgh Steelers,0,Acrisure,outdoors,grass,65,51,7,0,Clear
1,C.Boswell,Pittsburgh Steelers,2,2,4,4,1028,New York Giants,1,Acrisure,outdoors,grass,65,51,7,0,Clear
