,Name,Team,XPM,XPA,FGM,FGA,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,W.Lutz,Denver Broncos,3,3,4,4,1017,New Orleans Saints,0,Caesars Superdome,indoors,turf,68,50,5,0,Clear
1,B.Grupe,New Orleans Saints,1,1,1,1,1017,Denver Broncos,1,Caesars Superdome,indoors,turf,68,50,5,0,Clear
