,Name,Team,XPM,XPA,FGM,FGA,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,K.Fairbairn,Houston Texans,4,4,2,2,1118,Dallas Cowboys,0,AT&amp;T,indoors,turf,65,56,5,0,Clear
1,B.Aubrey,Dallas Cowboys,1,1,1,2,1118,Houston Texans,1,AT&amp;T,indoors,turf,65,56,5,0,Clear
