,Name,Team,XPM,XPA,FGM,FGA,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,T.Bass,Buffalo Bills,2,3,1,2,1014,New York Jets,0,MetLife,outdoors,turf,48,54,14,2,Clear
1,G.Zuerlein,New York Jets,2,2,2,4,1014,Buffalo Bills,1,MetLife,outdoors,turf,48,54,14,2,Clear
