,Name,Team,XPM,XPA,FGM,FGA,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,C.McLaughlin,Tampa Bay Buccaneers,3,3,1,1,1104,Kansas City Chiefs,0,GEHA Field at Arrowhead,outdoors,grass,63,100,6,65,Rain
1,H.Butker,Kansas City Chiefs,3,3,1,1,1104,Tampa Bay Buccaneers,1,GEHA Field at Arrowhead,outdoors,grass,63,100,6,65,Rain
