Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit
J.Goff o265.5 passing yards,Rotowire Sleeper,Detroit Lions,j.goff,Washington Commanders,1.0,0.5882352941176471,1,0.6666666666666666,1,0.8,1,21,8,81,0,Mostly Cloudy,Ford Field,indoors,turf,100.0,1.5,3.0,1.5
J.Goff u272.5 passing yards,Rohit Ponnaiya,Detroit Lions,j.goff,Washington Commanders,1.0,0.4705882352941176,0,0.3333333333333333,0,0.2,0,23,8,73,0,Snow,Ford Field,indoors,turf,100.0,0.75,1.5,0.75
