Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit,Over?,Under?,Prop Bets
B.Thomas o62.5 receiving yards,Rotowire Prizepicks,Jacksonville Jaguars,b.thomas,New York Jets,1.0,0.5384615384615384,1,1.0,1,0.6,1,73,12,66,21,Rain,TIAA Bank,outdoors,grass,100,1.5,3.0,1.5,1,0,Rec_Yds
A.Lazard o20.5 receiving yards,Rotowire Prizepicks,New York Jets,a.lazard,Jacksonville Jaguars,0.0,0.75,1,0.6666666666666666,1,0.8,1,73,12,66,21,Rain,TIAA Bank,outdoors,grass,100,1.5,3.0,1.5,1,0,Rec_Yds
B.Thomas o66.5 Rec Yds,sandyplashkes,Jacksonville Jaguars,b.thomas,New York Jets,1.0,0.5384615384615384,1,1.0,1,0.6,1,60,12,66,21,Rain,TIAA Bank,outdoors,grass,-114,1.14,2.14,0.9999999999999998,1,0,Rec_Yds
J.Mixon o20.5 Rec Yds,CeeJPicks,Houston Texans,j.mixon,Miami Dolphins,1.0,0.6,1,0.6666666666666666,1,0.6,1,79,10,69,6,Foggy,NRG,indoors,turf,-113,1.13,2.13,1.0,1,0,Rec_Yds
D.Montgomery o14.5 Rec Yds,CeeJPicks,Detroit Lions,d.montgomery,Buffalo Bills,1.0,0.7692307692307693,1,1.0,1,1.0,1,41,9,89,23,Rain,Ford Field,indoors,turf,-115,1.15,2.1499999999999995,0.9999999999999996,1,0,Rec_Yds
K.Shakir o55.5 receiving yards,Jason Logan,Buffalo Bills,k.shakir,Detroit Lions,0.0,0.5833333333333334,1,0.6666666666666666,1,0.6,1,41,9,89,23,Rain,Ford Field,indoors,turf,100,0.75,1.5,0.75,1,0,Rec_Yds
J.Downs o47.5 receiving yards,Rotowire Prizepicks,Indianapolis Colts,j.downs,Denver Broncos,0.0,0.7,1,0.6666666666666666,1,0.8,1,54,21,18,1,Clear,Empower Field at Mile High,outdoors,grass,100,1.5,3.0,1.5,1,0,Rec_Yds
K.Shakir o54.5 Rec Yds,PvB_Bets,Buffalo Bills,k.shakir,Detroit Lions,0.0,0.5833333333333334,1,0.6666666666666666,1,0.6,1,41,9,89,23,Rain,Ford Field,indoors,turf,-115,1.0,1.869565217391304,0.8695652173913042,1,0,Rec_Yds
V.Jefferson u23.5 Rec Yds,PvB_Bets,Pittsburgh Steelers,v.jefferson,Philadelphia Eagles,0.0,0.6363636363636364,1,0.3333333333333333,0,0.6,1,40,5,67,11,Rain,Lincoln Financial Field,outdoors,grass,-110,1.0,1.9090909090909087,0.9090909090909092,0,1,Rec_Yds
J.Gibbs o19.5 Rec Yds,JBBets1,Detroit Lions,j.gibbs,Buffalo Bills,1.0,0.6153846153846154,1,0.3333333333333333,0,0.6,1,41,7,89,23,Rain,Ford Field,indoors,turf,-120,1.0,1.8333333333333333,0.8333333333333335,1,0,Rec_Yds
D.Vele o34.5 Rec Yds,ChrisRaybon,Denver Broncos,d.vele,Indianapolis Colts,1.0,0.5555555555555556,1,0.6666666666666666,1,0.6,1,54,21,18,1,Clear,Empower Field at Mile High,outdoors,grass,-115,1.0,1.869565217391304,0.8695652173913042,1,0,Rec_Yds
R.Doubs o39.5 receiving yards,Rotowire Sleeper,Green Bay Packers,r.doubs,Seattle Seahawks,0.0,0.6,1,0.3333333333333333,0,0.6,1,44,5,82,4,Rain,Lumen Field,outdoors,turf,100,1.5,3.0,1.5,1,0,Rec_Yds
